date,evaporation,precipitation,pressure,soil_moisture,temperature,water_area_km2,wind_speed,humidity,precip_3day_avg,precip_7day_avg,temp_3day_avg,soil_3day_avg,day_of_year,month,year,is_monsoon,water_area_change,water_area_pct_change,ds_idx,flood_event,district,avg_elevation_m,district_encoded,precip_lag1,precip_lag2,precip_lag3,soil_lag1,water_lag1,rain_x_soil,rain_x_elevation,soil_x_water,precip_7day_x_soil
2023-05-11,-0.000285349,8.94e-06,99262.91239,0.084947194,35.20799851,478.2143957,3.10727396,21.17440016,3.39e-05,4.94e-05,33.85242334,0.085429393,131.0,5,2023,0,-206.4463087,-0.301530827,2.0,0,Balochistan_District,610,1,9.28e-05,0.0,0.0,0.085364471,684.6607044,7.594279143600001e-07,0.005453400000000001,40.62297104512067,4.1963913836e-06
2023-05-12,-0.000275991,3.68e-05,99151.28007,0.084798103,35.35359965,271.768087,2.773723951,25.14598458,4.62e-05,1.98e-05,34.73292917,0.08503659,132.0,5,2023,0,-206.4463087,-0.431702413,3.0,0,Balochistan_District,610,1,8.94e-06,9.28e-05,0.0,0.084947194,478.2143957,3.1205701904e-06,0.022448,23.04541823353896,1.6790024394e-06
2023-05-13,-0.000363119,0.001842208,99117.42419,0.089635932,35.10485116,65.32177828,2.268960469,28.69778718,0.0006293,0.000282952,35.22214977,0.08646041,133.0,5,2023,0,-206.4463087,-0.759641469,4.0,0,Balochistan_District,610,1,3.68e-05,8.94e-06,9.28e-05,0.084798103,271.768087,0.000165128031017856,1.12374688,5.8551784760251575,2.5362666231264e-05
2023-05-13,-0.000363119,0.001842208,99117.42419,0.089635932,35.10485116,383.9880945,2.268960469,28.69778718,0.001240388,0.000546124,35.18776732,0.088023322,133.0,5,2023,0,318.6663163,4.878408467,5.0,0,Balochistan_District,610,1,0.001842208,3.68e-05,8.94e-06,0.089635932,65.32177828,0.000165128031017856,1.12374688,34.41913072741157,4.8952333727568e-05
2023-05-14,-0.000493846,0.008222895,98911.7574,0.093014351,33.93184853,256.2402972,3.912703119,36.6211566,0.003969103,0.001720823,34.71385028,0.090762072,134.0,5,2023,0,-127.7477973,-0.33268687,6.0,0,Balochistan_District,610,1,0.001842208,0.001842208,3.68e-05,0.089635932,383.9880945,0.0007648472417661449,5.015965949999999,23.834024944105114,0.000160061234530873
2023-05-15,-0.000512474,0.001382396,98943.48562,0.099102107,32.88338423,128.4924999,4.694570061,46.54457347,0.00422083,0.002091879,33.97336131,0.093917463,135.0,5,2023,0,-127.7477973,-0.498546867,7.0,0,Balochistan_District,610,1,0.008222895,0.001842208,0.001842208,0.093014351,256.2402972,0.00013699835630837199,0.84326156,12.73387747378729,0.000207309616489053
2023-05-16,-0.000589161,0.014232663,99127.99167,0.098765906,32.94301576,0.74470263,4.909958091,48.82920911,0.008350981,0.004111864,33.25274951,0.096960788,136.0,5,2023,0,-127.7477973,-0.994204311,8.0,0,Balochistan_District,610,1,0.001382396,0.008222895,0.001842208,0.099102107,128.4924999,0.001405701855987678,8.68192443,0.07355122995253278,0.000406111973308784
2023-05-17,-0.000413502,0.000205673,99262.6257,0.093609591,32.50059159,384.8439357,5.400256446,47.59264233,0.005678574,0.004139969,32.77566386,0.097159201,137.0,5,2023,0,384.0992331,10.0,9.0,0,Balochistan_District,610,1,0.014232663,0.001382396,0.008222895,0.098765906,0.74470263,1.9252965409743e-05,0.12546053,36.0250834197073,0.00038754080484267907
2023-05-18,-0.000333485,0.009602052,99557.89161,0.09187486,33.59766214,1441.137295,1.136054412,42.87912055,0.006469926,0.00661499,33.23197196,0.092453104,138.0,5,2023,0,672.1941261,0.874179203,0.0,1,Balochistan_District,610,1,0.000205673,0.014232663,0.001382396,0.093609591,384.8439357,0.00088218718321272,5.85725172,132.4042872189037,0.0006077512801514
2023-05-18,-0.000333485,0.009602052,99557.89161,0.09187486,33.59766214,768.9431687,1.136054412,42.87912055,0.008013463,0.005506441,33.0137565,0.094750119,138.0,5,2023,0,384.0992331,0.998064923,0.0,1,Balochistan_District,610,1,0.009602052,0.000205673,0.014232663,0.09187486,1441.137295,0.00088218718321272,5.85725172,70.64654597226888,0.00050590349597326
2023-05-19,-0.000437376,0.00117483,99419.23637,0.09074553,34.62069955,1267.363881,2.886702957,35.1232147,0.006792978,0.00651965,33.93867461,0.091498417,139.0,5,2023,0,-173.7734141,-0.120580749,0.0,1,Balochistan_District,610,1,0.009602052,0.009602052,0.000205673,0.09187486,768.9431687,0.0001066105710099,0.7166463,115.00760708420194,0.0005916290946645001
2023-05-20,-0.000423465,0.000143055,99200.77968,0.088070613,34.42927467,1093.590467,4.382484672,32.4240327,0.003639979,0.005365387,34.21587878,0.090230334,140.0,5,2023,0,-173.7734141,-0.137114065,0.0,1,Balochistan_District,610,1,0.00117483,0.009602052,0.009602052,0.09074553,1267.363881,1.2598941542715002e-05,0.08726355000000001,96.31318279964627,0.000472532922072231
2023-05-21,-0.000295104,0.001382396,99227.39522,0.087705309,33.5018371,919.8170527,5.069713641,45.91019972,0.000474085,0.005009242,34.1839371,0.088840484,141.0,5,2023,0,-173.7734141,-0.158901727,0.0,1,Balochistan_District,610,1,0.000143055,0.00117483,0.009602052,0.088070613,1093.590467,0.00012124346834036399,0.84326156,80.67283883052278,0.000439337117465778
2023-05-21,-0.000295104,0.000104368,99227.39522,0.087705309,33.5018371,869.7479952,5.069713641,45.91019972,0.000117264,0.002990914,33.81098296,0.087827077,141.0,5,2023,0,-50.06905752,-0.054433713,0.0,1,Balochistan_District,610,1,0.001382396,0.000143055,0.00117483,0.087705309,919.8170527,9.153627689711999e-06,0.06366448,76.2815166711465,0.000262319036562426
2023-05-22,-0.000302646,0.001382396,99224.37076,0.089142912,33.83833077,669.5337685,4.71386717,49.88876849,0.000530378,0.003159018,33.61400166,0.08818451,142.0,5,2023,0,-200.2142267,-0.230197974,1.0,0,Balochistan_District,610,1,0.000104368,0.001382396,0.000143055,0.087705309,869.7479952,0.000123230804977152,0.84326156,59.68418980642387,0.000281604063580416
2023-05-23,-0.000327143,0.12029558,99215.80035,0.092030838,34.01805461,469.3195418,3.81232525,52.53729169,0.040594115,0.018972379,33.78607416,0.089626353,143.0,5,2023,0,-200.2142267,-0.299035293,2.0,0,Balochistan_District,610,1,0.001382396,0.000104368,0.001382396,0.089142912,669.5337685,0.01107090303509604,73.3803038,43.19187072163003,0.0017460439382236022
2023-05-24,-0.000515371,0.001875039,98988.21901,0.101465769,34.01628038,269.1053152,5.191132526,48.07631549,0.041184339,0.01786852,33.95755525,0.094213173,144.0,5,2023,0,-200.2142267,-0.426605348,3.0,0,Balochistan_District,610,1,0.12029558,0.001382396,0.000104368,0.092030838,469.3195418,0.000190252274039991,1.14377379,27.304977748755388,0.0018130431226918797
2023-05-25,-0.000737353,0.000262864,98810.70733,0.098878423,34.5577289,403.0377517,5.001746617,40.45862634,0.000800256,0.017755354,34.37724606,0.099740872,145.0,5,2023,0,334.1466633,4.850361209,5.0,0,Balochistan_District,610,1,0.001875039,0.12029558,0.001382396,0.101465769,269.1053152,2.5991577783472e-05,0.16034704000000002,39.85173729756156,0.001755621403326742
2023-05-25,-0.000737353,0.000262864,98810.70733,0.098878423,34.5577289,68.89108849,5.001746617,40.45862634,0.040811161,0.017738239,34.19735463,0.097458343,145.0,5,2023,0,-200.2142267,-0.743999525,4.0,0,Balochistan_District,610,1,0.000262864,0.001875039,0.12029558,0.098878423,403.0377517,2.5991577783472e-05,0.16034704000000002,6.8118421886446505,0.001753929099117097
2023-05-26,-0.00048125,0.0,98830.57267,0.092535021,34.92763312,268.954419,4.788649476,35.33846055,0.000175243,0.017740445,34.68103031,0.096763955,146.0,5,2023,0,-134.0833328,-0.33268182,6.0,0,Balochistan_District,610,1,0.000262864,0.000262864,0.001875039,0.098878423,68.89108849,0.0,0.0,24.887702810207795,0.0016416124506243449
2023-05-27,-0.000329293,0.089122069,98974.01265,0.090823755,34.19930693,134.8710862,1.701497267,46.03891275,0.029794978,0.030457259,34.56155632,0.094079066,147.0,5,2023,0,-134.0833328,-0.498535526,7.0,0,Balochistan_District,610,1,0.0,0.000262864,0.000262864,0.092535021,268.954419,0.008094400959949096,54.364462089999996,12.249498489612682,0.002766242629387545
2023-05-28,-0.000490246,0.036138908,99122.86227,0.110417864,33.28759874,0.787753481,1.730462182,48.78931023,0.041753659,0.035422475,34.1381796,0.097925547,148.0,5,2023,0,-134.0833328,-0.994159212,8.0,0,Balochistan_District,610,1,0.089122069,0.0,0.000262864,0.090823755,134.8710862,0.003990381028652512,22.04473388,0.08698205673058458,0.003911274027093401
2023-05-29,-0.001028879,0.109561483,99394.58113,0.121601429,31.36825392,318.9384858,0.919378084,56.00484276,0.078274153,0.033889033,32.95171986,0.107614349,149.0,5,2023,0,318.1507323,10.0,9.0,0,Balochistan_District,610,1,0.036138908,0.089122069,0.0,0.110417864,0.787753481,0.013322832896159207,66.83250463,38.78337563637621,0.004120954840228157
2023-05-30,-0.000764737,0.088911913,99538.26851,0.117652591,30.32373904,637.0892182,0.962968572,57.63758978,0.078204101,0.046322872,31.6598639,0.116557295,150.0,5,2023,0,318.1507323,0.997530077,10.0,0,Balochistan_District,610,1,0.109561483,0.036138908,0.089122069,0.121601429,318.9384858,0.010460716935216583,54.23626693,74.95519721939436,0.005450005913361352
2023-05-30,-0.000764737,0.088911913,99538.26851,0.117652591,30.32373904,1309.810128,0.962968572,57.63758978,0.095795103,0.058987021,30.67191067,0.11896887,150.0,5,2023,0,672.7209103,1.055928889,0.0,1,Balochistan_District,610,1,0.088911913,0.109561483,0.036138908,0.117652591,637.0892182,0.010460716935216583,54.23626693,154.10255527724166,0.006939975856021411
2023-05-31,-0.000635602,0.006251911,99254.55036,0.107682537,31.23246393,1171.439277,3.833386953,54.13499916,0.061358579,0.059842599,30.62664733,0.114329239,151.0,5,2023,0,-138.3708514,-0.105641916,0.0,1,Balochistan_District,610,1,0.088911913,0.088911913,0.109561483,0.117652591,1309.810128,0.0006732216375782069,3.81366571,126.14355328880573,0.006444002880993663
2023-06-01,-0.000498199,0.006371292,99133.64198,0.100007131,32.57865969,1033.068426,2.171763409,52.0783599,0.033845038,0.060752784,31.37828755,0.108447419,152.0,6,2023,1,-138.3708514,-0.118120379,0.0,1,Balochistan_District,610,1,0.006251911,0.088911913,0.088911913,0.107682537,1171.439277,0.0006371746336832519,3.8864881199999997,103.31420941094581,0.006075711628102704
2023-06-02,-0.000382464,0.007271006,99210.10191,0.095061774,32.92508635,894.6975742,0.771983587,51.34681173,0.006631403,0.049059775,32.24540332,0.100917147,153.0,6,2023,1,-138.3708514,-0.133941613,0.0,1,Balochistan_District,610,1,0.006371292,0.006251911,0.088911913,0.100007131,1033.068426,0.000691194729124644,4.43531366,85.05153859694863,0.00466370924354085
2023-06-02,-0.000382464,0.007271006,99210.10191,0.095061774,32.92508635,919.5155352,0.771983587,51.34681173,0.006971101,0.044935789,32.8096108,0.096710227,153.0,6,2023,1,24.81796099,0.027738939,0.0,1,Balochistan_District,610,1,0.007271006,0.006371292,0.006251911,0.095061774,894.6975742,0.000691194729124644,4.43531366,87.41077799667146,0.004271675818429686
2023-06-03,-0.000369135,0.004565429,99037.10426,0.092629185,34.62959753,714.5670653,2.717338979,46.82805949,0.067033231,0.055935246,33.49325674,0.094250911,154.0,6,2023,1,-204.9484699,-0.222887447,1.0,0,Balochistan_District,610,1,0.007271006,0.007271006,0.006371292,0.095061774,919.5155352,0.00042289196744536503,2.78491169,66.18976488658078,0.00518123624975451
2023-06-04,-0.00037343,0.001419401,99164.91946,0.090299273,33.98488831,509.6185954,1.179462899,46.95470778,0.065082696,0.043436316,33.84652406,0.092663411,155.0,6,2023,1,-204.9484699,-0.286814884,2.0,0,Balochistan_District,610,1,0.004565429,0.007271006,0.007271006,0.092629185,714.5670653,0.000128170878395473,0.8658346100000001,46.01818867190114,0.0039222677565982685
2023-06-05,-0.000318558,0.004565429,99025.16298,0.088614484,34.3102144,304.6701255,2.258157975,45.22462581,0.064929074,0.031707491,34.30823342,0.090514314,156.0,6,2023,1,-204.9484699,-0.402160501,3.0,0,Balochistan_District,610,1,0.001419401,0.004565429,0.007271006,0.090299273,509.6185954,0.00040456313507363596,2.78491169,26.998185961397738,0.0028097429538996434
2023-06-05,-0.000318558,0.004565429,99025.16298,0.088614484,58.3,304.6701255,2.258157975,45.22462581,0.064929074,0.031707491,34.30823342,0.090514314,156.0,6,2023,1,-204.9484699,-0.402160501,3.0,0,Balochistan_District,610,1,0.004565429,0.001419401,0.004565429,0.088614484,304.6701255,0.00040456313507363596,2.78491169,26.998185961397738,0.0028097429538996434
2023-06-06,-0.000326114,8.38e-05,98870.67232,0.087753087,34.92243188,425.4251929,1.673116122,46.94793415,0.002325927,0.029928125,34.71835939,0.088040219,157.0,6,2023,1,325.7035372,3.266126451,5.0,0,Balochistan_District,610,1,0.004565429,0.004565429,0.001419401,0.088614484,304.6701255,7.3537086905999996e-06,0.051118000000000004,37.33237396454548,0.002626285356871875
2023-06-06,-0.000326114,8.38e-05,98870.67232,0.087753087,34.92243188,99.72165564,1.673116122,46.94793415,0.00277112,0.030826335,34.40584486,0.088888948,157.0,6,2023,1,-204.9484699,-0.672689748,4.0,0,Balochistan_District,610,1,8.38e-05,0.004565429,0.004565429,0.087753087,425.4251929,7.3537086905999996e-06,0.051118000000000004,8.750883123160959,0.0027051060571461447
2023-06-07,-0.000300413,6.04e-05,98923.20731,0.086562465,34.26312933,283.8291339,2.094575521,51.49682936,7.6e-05,0.028898032,34.70266436,0.087356213,158.0,6,2023,1,-141.596059,-0.332834212,6.0,0,Balochistan_District,610,1,8.38e-05,8.38e-05,0.004565429,0.087753087,99.72165564,5.228372886e-06,0.036844,24.568949469199065,0.0025014848835688804
2023-06-08,-0.000247664,0.003399922,98936.00159,0.085545825,34.36276843,142.2330749,3.993641523,49.2679764,0.001181365,0.02834502,34.51610988,0.086620459,159.0,6,2023,1,-141.596059,-0.498877818,7.0,0,Balochistan_District,610,1,6.04e-05,8.38e-05,8.38e-05,0.086562465,283.8291339,0.00029084913242565,2.07395242,12.167445734607293,0.0024247981205415
2023-06-09,-0.000226951,0.004502886,98685.5978,0.085188609,33.68440201,0.637015985,5.038223395,52.40725448,0.002654386,0.002337192,34.10343326,0.085765633,160.0,6,2023,1,-141.596059,-0.995521323,8.0,0,Balochistan_District,610,1,0.003399922,6.04e-05,8.38e-05,0.085545825,142.2330749,0.000383594594825574,2.74676046,0.05426650567291486,0.000199102135445928
2023-06-10,-0.00021672,0.004738363,98595.21447,0.084966752,33.75842962,397.8277766,5.200860594,50.90971844,0.004213724,0.002811329,33.93520002,0.085233729,161.0,6,2023,1,397.1907606,10.0,9.0,0,Balochistan_District,610,1,0.004502886,0.003399922,6.04e-05,0.085188609,0.637015985,0.000402603313906976,2.89040143,33.802134033083604,0.00023886949393340802
2023-06-11,-0.000216493,0.002952255,98582.06365,0.084749012,34.80477976,1537.533282,4.098881917,43.04936904,0.003547624,0.002669979,34.45599638,0.084821592,162.0,6,2023,1,742.5147449,0.933959034,0.0,1,Balochistan_District,610,1,0.004738363,0.004502886,0.003399922,0.084966752,397.8277766,0.00025020069442206,1.80087555,130.3044265666174,0.00022627808231074798
2023-06-11,-0.000216493,0.002952255,98582.06365,0.084749012,34.80477976,795.0185373,4.098881917,43.04936904,0.004064501,0.002260203,34.08253713,0.084968124,162.0,6,2023,1,397.1907606,0.998398764,0.0,1,Balochistan_District,610,1,0.002952255,0.004738363,0.004502886,0.084749012,1537.533282,0.00025020069442206,1.80087555,67.37703555786015,0.000191549971169436
2023-06-12,-0.000229476,0.000822876,98595.42043,0.084569715,35.30097264,1323.801463,4.533564306,39.41439948,0.002242462,0.002775558,34.97017739,0.084689246,163.0,6,2023,1,-213.7318192,-0.139009556,0.0,1,Balochistan_District,610,1,0.002952255,0.002952255,0.004738363,0.084749012,795.0185373,6.959038880034e-05,0.5019543599999999,111.95351244249305,0.00023472814902597002
2023-06-13,-0.000190471,0.010667456,98650.43872,0.085100603,33.26521823,1110.069644,3.869954276,51.70328364,0.004814196,0.004290859,34.45699021,0.084806443,164.0,6,2023,1,-213.7318192,-0.161453077,0.0,1,Balochistan_District,610,1,0.000822876,0.002952255,0.002952255,0.084569715,1323.801463,0.000907806938075968,6.507148160000001,94.46759607639532,0.000365154688287977
2023-06-14,-0.000224063,0.00562699,98684.69762,0.085751833,32.07044128,896.3378245,4.169247113,53.00032994,0.005705774,0.004609012,33.54554405,0.085140717,165.0,6,2023,1,-213.7318192,-0.192539108,0.0,1,Balochistan_District,610,1,0.010667456,0.000822876,0.002952255,0.085100603,1110.069644,0.00048252470677267003,3.4324639,76.86261143810731,0.000395231227318996
2023-06-14,-0.000224063,0.00562699,98684.69762,0.085751833,32.07044128,918.403924,4.169247113,53.00032994,0.007307145,0.004769598,32.46870026,0.085534756,165.0,6,2023,1,22.06609943,0.024618061,0.0,1,Balochistan_District,610,1,0.00562699,0.010667456,0.000822876,0.085751833,896.3378245,0.00048252470677267003,3.4324639,78.7548199173927,0.000409001771173134
2023-06-15,-0.000276569,0.004565429,98585.75186,0.100955912,30.47635069,720.9627142,3.851216481,61.6808455,0.020061672,0.011082837,31.53907775,0.09081986,166.0,6,2023,1,-197.4412097,-0.214982977,1.0,0,Balochistan_District,610,1,0.00562699,0.00562699,0.010667456,0.085751833,918.403924,0.000460907048366248,2.78491169,72.78544833005635,0.001118877916882344
2023-06-16,-0.00102862,0.037626041,98542.10463,0.187703107,30.52527258,523.5215045,2.381478167,68.7325462,0.030728022,0.016036235,31.02402152,0.124803617,167.0,6,2023,1,-197.4412097,-0.273857726,2.0,0,Balochistan_District,610,1,0.004565429,0.00562699,0.00562699,0.100955912,720.9627142,0.007062524799809387,22.951885009999998,98.26661297596448,0.003010051134082145
2023-06-17,-0.001439506,0.130123523,98670.5001,0.162989242,33.8142053,326.0802948,2.154426863,54.02743863,0.072226866,0.034203559,31.60527619,0.15054942,168.0,6,2023,1,-197.4412097,-0.377140591,3.0,0,Balochistan_District,610,1,0.037626041,0.004565429,0.00562699,0.187703107,523.5215045,0.021208734380139566,79.37534903,53.14758008058854,0.005574812155112278
2023-06-18,-0.001329365,0.00173734,98718.14002,0.138780624,33.59662154,411.1925196,4.391537619,52.63079097,0.044532734,0.033058465,33.66914946,0.146850164,169.0,6,2023,1,282.5534346,2.196481998,5.0,0,Balochistan_District,610,1,0.130123523,0.037626041,0.004565429,0.162989242,326.0802948,0.00024110912930015997,1.0597774,57.06555445422023,0.00458787440118216
2023-06-18,-0.001329365,0.00173734,98718.14002,0.138780624,33.59662154,128.639085,4.391537619,52.63079097,0.056495634,0.034334196,32.64536647,0.163157658,169.0,6,2023,1,-197.4412097,-0.605498746,4.0,0,Balochistan_District,610,1,0.00173734,0.130123523,0.037626041,0.138780624,411.1925196,0.00024110912930015997,1.0597774,17.852612487089036,0.004764921145418303
2023-06-19,-0.001132329,0.004565429,98644.86582,0.119550328,33.61451975,274.364899,4.568703019,52.31891229,0.002680036,0.032906814,33.60258761,0.132370526,170.0,6,2023,1,-136.8276206,-0.332758049,6.0,0,Balochistan_District,610,1,0.00173734,0.00173734,0.130123523,0.138780624,128.639085,0.000545798534410712,2.78491169,32.800413667136866,0.003934020407134992
2023-06-20,-0.000890055,0.004691234,98557.88584,0.105969311,33.66672921,137.5372783,5.310808257,52.38203745,0.003664668,0.032773135,33.62595684,0.121433421,171.0,6,2023,1,-136.8276206,-0.498706726,7.0,0,Balochistan_District,610,1,0.004565429,0.00173734,0.00173734,0.119550328,274.364899,0.000497126834719774,2.86165274,14.574730618266251,0.003472946535259985
2023-06-21,-0.000670972,2.12e-05,98636.31145,0.097451045,33.98942519,0.709657716,5.173670348,53.97890873,0.003092633,0.02578602,33.75689139,0.107656895,172.0,6,2023,1,-136.8276206,-0.994840252,8.0,0,Balochistan_District,610,1,0.004691234,0.004565429,0.00173734,0.105969311,137.5372783,2.065962154e-06,0.012932,0.06915688601651322,0.0025128745953909
2023-06-22,-0.000518914,0.004565429,98667.39884,0.092674651,33.94274424,356.3281008,5.155309127,52.57212418,0.002056243,0.020618909,33.86629955,0.098698336,173.0,6,2023,1,355.6184431,10.0,9.0,0,Balochistan_District,610,1,2.12e-05,0.004691234,0.004565429,0.097451045,0.709657716,0.000423099539240279,2.78491169,33.02258238313282,0.0019108501955757591
2023-06-23,-0.000437699,0.000148573,98615.00113,0.090088817,33.99718828,1706.388406,5.130568806,50.95328698,0.000584469,0.001824092,33.97904027,0.090950762,174.0,6,2023,1,994.4418619,1.396792878,0.0,1,Balochistan_District,610,1,0.004565429,2.12e-05,0.004691234,0.092674651,356.3281008,1.3384765808141e-05,0.09062953,153.72651283905572,0.000164330290379164
2023-06-23,-0.000437699,0.000148573,98615.00113,0.090088817,33.99718828,711.9465439,5.130568806,50.95328698,0.000542023,0.002051059,33.97645257,0.093404838,174.0,6,2023,1,355.6184431,0.998008415,10.0,0,Balochistan_District,610,1,0.000148573,0.004565429,2.12e-05,0.090088817,1706.388406,1.3384765808141e-05,0.09062953,64.13842190718957,0.000184777478907203
2023-06-24,-0.000384732,0.004565429,98509.57454,0.088529168,34.01262039,1474.139719,5.165310336,51.45968294,0.000830276,0.001889284,34.00233232,0.089568934,175.0,6,2023,1,-232.2486867,-0.136105406,0.0,1,Balochistan_District,610,1,0.000148573,0.000148573,0.004565429,0.090088817,711.9465439,0.00040417363093307203,2.78491169,130.5043628388238,0.000167256740635712
2023-06-25,-0.000353052,0.003528439,98491.35016,0.087496172,34.18904375,1241.891032,5.235653109,52.11346869,0.001956897,0.001741142,34.06628414,0.088704719,176.0,6,2023,1,-232.2486867,-0.157548626,0.0,1,Balochistan_District,610,1,0.004565429,0.000148573,0.000148573,0.088529168,1474.139719,0.000308724905635508,2.15234779,108.6607113411295,0.00015234325990842398
2023-06-26,-0.000312824,0.104552721,98571.3545,0.086911475,34.15931313,1009.642346,4.634467551,51.39408339,0.03675828,0.016007069,34.12032575,0.087645605,177.0,6,2023,1,-232.2486867,-0.18701213,0.0,1,Balochistan_District,610,1,0.003528439,0.004565429,0.000148573,0.087496172,1241.891032,0.009086831197373475,63.77715981,87.74950551332034,0.001391197977216775
2023-06-27,-0.000327054,0.70315541,98694.43577,0.086533953,34.71492822,777.3936588,2.747478237,49.28628743,0.27041219,0.116454808,34.35442837,0.086980534,178.0,6,2023,1,-232.2486867,-0.230030652,0.0,1,Balochistan_District,610,1,0.104552721,0.003528439,0.004565429,0.086911475,1009.642346,0.06084681720063573,428.9248001,67.27094633309724,0.010077294882096023
2023-06-28,-0.000324825,0.020876705,98764.29347,0.086317686,34.78412859,545.1449721,3.282504472,49.77851252,0.276194945,0.119229157,34.55278998,0.086587705,179.0,6,2023,1,-232.2486867,-0.298752999,1.0,0,Balochistan_District,610,1,0.70315541,0.104552721,0.003528439,0.086533953,777.3936588,0.00180202886690463,12.734790049999999,47.055652526206565,0.010291584935970703
2023-06-29,-0.000339729,0.011909462,98632.00832,0.086880003,34.72360818,312.8962853,3.761056986,51.25117498,0.245313859,0.120909284,34.74088833,0.086577214,180.0,6,2023,1,-232.2486867,-0.426031053,2.0,0,Balochistan_District,610,1,0.020876705,0.70315541,0.104552721,0.086317686,545.1449721,0.001034694094288386,7.264771820000001,27.184430205552854,0.010504598956647852
2023-06-30,-0.000346438,0.015125261,98453.5666,0.086818876,34.53382113,417.5334749,4.917386648,51.84372539,0.014053328,0.12489618,34.59708348,0.086839252,181.0,6,2023,1,336.8858763,4.177258619,4.0,0,Balochistan_District,610,1,0.011909462,0.020876705,0.70315541,0.086880003,312.8962853,0.001313158159226636,9.22640921,36.249786983192216,0.01084334596429368
2023-06-30,-0.000346438,0.004565429,98453.5666,0.086818876,34.53382113,80.64759859,4.917386648,51.84372539,0.015970476,0.123048811,34.6805193,0.086672188,181.0,6,2023,1,-232.2486867,-0.742254535,3.0,0,Balochistan_District,610,1,0.015125261,0.011909462,0.020876705,0.086818876,417.5334749,0.00039636541423780403,2.78491169,7.001733861682985,0.010682959464156436
2023-07-01,-0.000291039,0.015356845,98611.39685,0.085904908,34.5594295,278.6150558,4.611642434,52.31480542,0.015202456,0.126585952,34.54235725,0.08651422,182.0,7,2023,1,-138.9184191,-0.332712052,5.0,0,Balochistan_District,610,1,0.004565429,0.015125261,0.011909462,0.086818876,80.64759859,0.0013192283568952599,9.36767545,23.934400735913865,0.010874354560652416
2023-07-02,-0.000264896,0.002990754,98721.17928,0.085406507,34.74594678,139.6966367,3.57609097,51.02933002,0.01115762,0.1120771,34.6130658,0.08604343,183.0,7,2023,1,-138.9184191,-0.498603418,6.0,0,Balochistan_District,610,1,0.015356845,0.004565429,0.015125261,0.085904908,278.6150558,0.00025542985243627803,1.82435994,11.931001780195007,0.0095721136256897
2023-07-03,-0.00026438,0.00569143,98628.41728,0.085085046,34.82630035,0.778217619,4.414758849,48.16856119,0.00801301,0.012439388,34.71055887,0.085465487,184.0,7,2023,1,-138.9184191,-0.994429232,7.0,0,Balochistan_District,610,1,0.002990754,0.015356845,0.004565429,0.085406507,139.6966367,0.00048425558335578,3.4717723,0.06621468191062548,0.0010584059001918478
2023-07-04,-0.000255191,0.00193146,98285.61791,0.084935442,34.26713232,413.4536421,6.128810346,51.44976969,0.003537881,0.009732925,34.61312648,0.085142332,185.0,7,2023,1,412.6754245,10.0,8.0,0,Balochistan_District,610,1,0.00569143,0.002990754,0.015356845,0.085085046,0.778217619,0.00016404940880532001,1.1781906,35.11686783827331,0.00082667028682785
2023-07-05,-0.000231216,0.0167625735,98242.87592,0.084837945,34.05453025,826.1290666,4.832098491,53.16584028,0.002548081,0.008034623,34.38265431,0.084952811,186.0,7,2023,1,412.6754245,0.998117763,0.0,1,Balochistan_District,610,1,0.00193146,0.00569143,0.002990754,0.084935442,413.4536421,0.0014221022886514573,10.225169834999999,70.08709231511213,0.0006816409041697349
2023-07-05,-0.000231216,2.14e-05,98242.87592,0.084837945,34.05453025,1648.639026,4.832098491,53.16584028,0.000658055,0.005876922,34.12539761,0.084870444,186.0,7,2023,1,822.5099596,0.995619199,0.0,1,Balochistan_District,610,1,0.0167625735,0.00193146,0.00569143,0.084837945,826.1290666,1.8155320229999998e-06,0.013054,139.86714701264157,0.00049858598540529
2023-07-06,-0.000204802,0.052824687,98588.8691,0.085074231,34.24548551,1344.782121,1.746194136,53.4194863,0.017622464,0.011262555,34.11818201,0.084916707,187.0,7,2023,1,-303.8569052,-0.184307723,0.0,1,Balochistan_District,610,1,2.14e-05,0.0167625735,0.00193146,0.084837945,1648.639026,0.004494019624340697,32.22305907,114.40630480662395,0.0009581532057202051
2023-07-07,-0.000363667,0.0167625735,98680.97563,0.095939478,33.89938967,1040.925216,0.94292403,56.35709951,0.115329448,0.050946191,34.06646848,0.088617218,188.0,7,2023,1,-303.8569052,-0.225952517,0.0,1,Balochistan_District,610,1,0.052824687,2.14e-05,0.0167625735,0.085074231,1344.782121,0.0016081925515266328,10.225169834999999,99.86582186007725,0.004887750970628298
2023-07-08,-0.000733957,0.009386272,98772.03313,0.107457531,32.40762867,737.0683107,0.284184402,62.73030991,0.118451087,0.051859837,33.51750129,0.09615708,189.0,7,2023,1,-303.8569052,-0.291910409,1.0,0,Balochistan_District,610,1,0.0167625735,0.052824687,2.14e-05,0.095939478,1040.925216,0.0010086256144144318,5.72562592,79.20354084616288,0.005572730042082447
2023-07-08,-0.000733957,0.0167625735,98772.03313,0.107457531,32.40762867,764.8044121,0.284184402,62.73030991,0.103971616,0.052387671,32.90488234,0.10361818,189.0,7,2023,1,27.73610138,0.0376303,2.0,0,Balochistan_District,610,1,0.009386272,0.0167625735,0.052824687,0.107457531,737.0683107,0.0018012647615160283,10.225169834999999,82.18399382217252,0.005629449780500301
