date,evaporation,precipitation,pressure,soil_moisture,temperature,wind_speed,humidity,month,is_monsoon,flood_event,district,avg_elevation_m,is_missing_precipitation,flood_onset,flood_state,precipitation_lag1,precipitation_lag2,precipitation_lag3,precipitation_lag5,precipitation_lag7,soil_moisture_lag1,soil_moisture_lag2,soil_moisture_lag3,water_area_km2_lag1,water_area_km2_lag2,water_area_km2_lag3,water_area_km2_lag5,water_area_km2_lag7,water_area_km2_lag14,humidity_lag1,humidity_lag2,pressure_lag1,precipitation_3day_sum,precipitation_7day_sum,precipitation_14day_sum,precipitation_30day_sum,soil_moisture_7day_avg,temperature_7day_avg,precip_change_1day,soil_moisture_change_3day,pressure_drop_1day,precipitation_zscore,soil_moisture_zscore,temperature_zscore,pressure_zscore,water_area_km2_lag1_zscore,water_area_km2_lag2_zscore,water_area_km2_lag3_zscore,water_area_km2_lag5_zscore,water_area_km2_lag7_zscore,water_area_km2_lag14_zscore,days_since_heavy_rain,days_since_dry_day,days_in_monsoon,precip_x_soil_moisture,precip_7day_x_monsoon,pressure_low_x_humidity_high
2023-11-29,-0.000132852,,100357.5129,0.087561235,20.13771134,2.0009025,52.93265246,11,0,0,Balochistan_District,610,1,0,non_flood,0.0,1.01e-05,,0.091574213,0.002052737,0.087561235,0.088705981,0.090271446,496.0638555,624.8056433,753.5474311,542.3484096,0.808906511,560.9255237,52.93265246,55.91137978,100357.5129,1.0100000000444089e-05,0.346897162,0.34898011900000003,0.362854902,0.08926328585714285,20.456592582857144,,-0.002710211000000004,-0.0,,-0.2491726503699627,-1.0685205845098011,0.9978709608141328,-0.14698352938882187,0.16485438760410961,0.47742238559872835,-0.04445858195381545,-1.3733143848748246,0.0008463216090569568,,0.0,153,,0.0,0.0
2023-11-30,-0.00011603,0.0,100396.7013,0.086785427,20.86968734,1.168519936,52.95139384,11,0,0,Balochistan_District,610,0,0,non_flood,,0.0,1.01e-05,0.091574213,0.163738636,0.087561235,0.087561235,0.088705981,737.5248431,496.0638555,624.8056433,882.2892189,271.578658,400.1864401,52.93265246,52.93265246,100357.5129,0.0,0.18315852600000002,0.34898011900000003,0.362482831,0.08935894142857144,20.279161032857143,,-0.0019205540000000049,-39.18839999999909,-0.1457467077890354,-0.2678404261791719,-0.9551445598740795,1.0513636362746794,0.443212248978292,-0.15012022762775484,0.16230492843188782,0.7880411610154086,-0.7106956117117701,-0.3899721725559483,,0.0,153,0.0,0.0,0.0
2023-12-01,-0.000102147,0.0,100519.0843,0.086342184,20.70584729,2.501105613,56.90547304,12,0,0,Balochistan_District,610,0,0,non_flood,0.0,,0.0,,0.091574213,0.086785427,0.087561235,0.087561235,575.9245522,737.5248431,496.0638555,753.5474311,542.3484096,239.4473565,52.95139384,52.93265246,100396.7013,0.0,0.091584313,0.34898011900000003,0.362476121,0.08850587728571428,20.26310971285714,0.0,-0.0012190509999999988,-122.38300000000163,-0.1457467077890354,-0.2785059013392646,-0.980521803861748,1.2184180222891203,0.04821755265047192,0.4406287666379281,-0.15281252873495285,0.4727583167061408,-0.048076838277080224,-0.7807906667209537,,0.0,153,0.0,0.0,0.0
2023-12-02,-9.08e-05,0.0,100539.3439,0.086148424,19.93227427,2.750239617,63.31403229,12,0,0,Balochistan_District,610,0,0,non_flood,0.0,0.0,,1.01e-05,0.091574213,0.086342184,0.086785427,0.087561235,414.3242613,575.9245522,737.5248431,624.8056433,882.2892189,78.70827294,56.90547304,52.95139384,100519.0843,0.0,1.01e-05,0.348973409,0.361690692,0.08762513314285715,20.13654796142857,0.0,-0.001412811,-20.259600000004866,-0.1457467077890354,-0.2831682253173525,-1.1003408058140656,1.2460726396697936,-0.34677714367734813,0.0452638247850323,0.4382043719757115,0.15747547239687318,0.7838150579474237,-1.1716091607887036,,0.0,153,0.0,0.0,0.0
2023-12-03,-9.41e-05,5.34e-06,100548.1994,0.086016444,19.81561206,2.630704432,62.85386329,12,0,0,Balochistan_District,610,0,0,non_flood,0.0,0.0,0.0,0.0,,0.086148424,0.086342184,0.086785427,252.7239705,414.3242613,575.9245522,496.0638555,753.5474311,207.5281686,63.31403229,56.90547304,100539.3439,5.340000000444089e-06,1.544e-05,0.34897203899999996,0.36121133899999996,0.08701727571428572,20.17607370857143,5.34e-06,-0.0007689830000000009,-8.85549999999057,-0.14571958824659947,-0.2863439763424766,-1.1184106572777992,1.258160512293845,-0.7417718397607411,-0.3501011170678635,0.042660130933023996,-0.1578073719123946,0.46876241629250875,-0.8583984810163929,,0.0,153,4.5932781095999995e-07,0.0,0.0
2023-12-03,-9.41e-05,,100548.1994,0.086016444,19.81561206,2.630704432,62.85386329,12,0,0,Balochistan_District,610,1,0,non_flood,5.34e-06,0.0,0.0,,1.01e-05,0.086016444,0.086148424,0.086342184,209.399605,252.7239705,414.3242613,737.5248431,624.8056433,138.6217479,62.85386329,63.31403229,100548.1994,5.340000000444089e-06,5.340000000000001e-06,0.348955239,0.36072664599999993,0.08663305614285713,20.2020651,,-0.0003257400000000049,-0.0,,-0.2863439763424766,-1.1184106572777992,1.258160512293845,-0.8476682740985829,-0.7454660586761032,-0.3528841101096635,0.43351971978931636,0.1537097746375938,-1.0259364747210822,,0.0,153,,0.0,0.0
2023-12-04,-9.17e-05,1.96e-05,100481.0434,0.085919809,19.90240028,2.189889828,58.51238421,12,0,0,Balochistan_District,610,0,0,non_flood,,5.34e-06,0.0,0.0,0.0,0.086016444,0.086016444,0.086148424,91.12367956,209.399605,252.7239705,575.9245522,496.0638555,69.71532722,62.85386329,62.85386329,100548.1994,2.4940000000444088e-05,2.4939999999999995e-05,0.348974839,0.36074624599999994,0.08639856671428571,20.168449234285713,,-0.00022861500000000146,67.15600000000268,-0.14564716789545037,-0.2886692430519239,-1.1049679988179448,1.166491699246395,-1.136766536186332,-0.8514617542984624,-0.7484283509075839,0.03776788018221509,-0.1613428670173213,-1.193474468377144,,0.0,153,1.6840282564e-06,0.0,0.0
2023-12-05,-9.29e-05,,100408.4906,0.085788063,19.6484257,2.017836586,51.18993065,12,0,0,Balochistan_District,610,1,0,non_flood,1.96e-05,,5.34e-06,0.0,,0.085919809,0.086016444,0.086016444,139.7990852,91.12367956,209.399605,414.3242613,737.5248431,0.808906511,58.51238421,62.85386329,100481.0434,1.96e-05,2.4939999999999995e-05,0.34692210199999995,0.36074624599999994,0.08614525642857143,20.098551285714283,,-0.00022838099999999972,72.55279999999038,,-0.29183936348347406,-1.1443062124191106,1.0674561840389987,-1.0177907165122024,-1.1408310006268614,-0.854472115896583,-0.3579839594248862,0.42955246929852775,-1.3610124621037158,,1.0,153,,0.0,0.0
2023-12-06,-9.13e-05,0.0,100473.7874,0.085703808,18.84295262,2.36862691,51.73213005,12,0,0,Balochistan_District,610,0,0,non_flood,,1.96e-05,,0.0,0.0,0.085788063,0.085919809,0.086016444,70.19856545,139.7990852,91.12367956,252.7239705,575.9245522,271.578658,51.18993065,58.51238421,100408.4906,1.9600000000444088e-05,2.4939999999999995e-05,0.183183466,0.36074610599999996,0.08599073942857142,19.809017754285716,,-0.00031263599999999114,-65.29679999999644,-0.1457467077890354,-0.29386673810555164,-1.2690662260827974,1.156587164916302,-1.1879131588036087,-1.0217436597975464,-1.143972592048178,-0.7537357987870918,0.03408958649826481,-0.7026671227355892,,0.0,153,0.0,0.0,0.0
2023-12-07,-8.46e-05,0.0,100438.7864,0.085664585,18.74534268,1.656286809,53.51018056,12,0,0,Balochistan_District,610,0,0,non_flood,0.0,,1.96e-05,5.34e-06,0.0,0.085703808,0.085788063,0.085919809,0.598045655,70.19856545,139.7990852,209.399605,414.3242613,542.3484096,51.73213005,51.18993065,100473.7874,0.0,2.4939999999999995e-05,0.091609253,0.35444006699999997,0.08589393957142856,19.528945667142857,0.0,-0.00025522399999999834,35.00100000000384,-0.1457467077890354,-0.29481053627541415,-1.284185064626863,1.1088103448931614,-1.358035601205007,-1.1920255651743028,-1.024831244751762,-0.8598352200873008,-0.3613732963019981,-0.04432178309757891,,0.0,153,0.0,0.0,0.0
2023-12-08,-8.87e-05,0.0,100307.1455,0.085610008,19.10318879,0.919284048,50.55348161,12,0,1,Balochistan_District,610,0,1,onset,0.0,0.0,,,0.0,0.085664585,0.085703808,0.085788063,332.8425971,0.598045655,70.19856545,91.12367956,252.7239705,882.2892189,53.51018056,51.73213005,100438.7864,0.0,2.4939999999999995e-05,3.5039999999999997e-05,0.3544288669999999,0.085817023,19.410504884285718,0.0,-0.0001780549999999964,131.6408999999985,-0.1457467077890354,-0.2961237880082388,-1.228758152565324,0.929118805023344,-0.5459403074793286,-1.3623074706611542,-1.195190373484558,-1.1494876384921513,-0.7568361788575443,0.7822049845084252,,0.0,153,0.0,0.0,0.0
2023-12-08,-8.87e-05,,100307.1455,0.085610008,19.10318879,0.919284048,50.55348161,12,0,0,Balochistan_District,610,1,0,non_flood,0.0,0.0,0.0,1.96e-05,5.34e-06,0.085610008,0.085664585,0.085703808,993.9080961,332.8425971,0.598045655,139.7990852,209.399605,753.5474311,50.55348161,53.51018056,100307.1455,0.0,1.9599999999999995e-05,3.5039999999999997e-05,0.35441766699999994,0.08575896071428571,19.30873013142857,,-9.380000000000499e-05,-0.0,,-0.2961237880082388,-1.228758152565324,0.929118805023344,1.069882068681405,-0.5494509650730578,-1.3655495023274988,-1.030283760712177,-0.862858132040317,0.46918421496543744,,0.0,153,,0.0,0.0
2023-12-09,-8.13e-05,0.0,100398.8354,0.085558281,19.55673974,1.052246905,55.7051247,12,0,1,Balochistan_District,610,0,1,onset,,0.0,0.0,,,0.085610008,0.085610008,0.085664585,665.0871484,993.9080961,332.8425971,70.19856545,91.12367956,624.8056433,50.55348161,50.55348161,100307.1455,0.0,1.9599999999999995e-05,2.4939999999999995e-05,0.35441766699999994,0.08569350885714286,19.271748371428572,,-0.00010630400000000151,-91.68989999999758,-0.1457467077890354,-0.2973684619988176,-1.15850748358061,1.0542767105185915,0.26615498589193065,1.0678859909279943,-0.5523243638702718,-1.2007323012146058,-1.1522990617556939,0.1561634454224496,,0.0,153,0.0,0.0,0.0
2023-12-10,-8.18e-05,0.0,100278.5168,0.085527315,19.24857805,0.271227673,56.42738696,12,0,0,Balochistan_District,610,0,0,non_flood,0.0,,0.0,0.0,1.96e-05,0.085558281,0.085610008,0.085610008,829.4641931,665.0871484,993.9080961,0.598045655,139.7990852,496.0638555,55.7051247,50.55348161,100398.8354,0.0,0.0,2.4939999999999995e-05,0.35441766699999994,0.08563743828571428,19.178345195714286,0.0,-8.26929999999948e-05,120.3185999999987,-0.1457467077890354,-0.2981135772150926,-1.2062387580448355,0.8900402573419524,0.6679368174278599,0.2634055401602875,1.065746059302837,-1.3711808418272373,-1.0331822202657348,-0.1568573241205384,,0.0,153,0.0,0.0,0.0
2023-12-11,-8.04e-05,4.47e-06,100135.5121,0.085495577,19.82925198,0.373747941,56.26010456,12,0,0,Balochistan_District,610,0,0,non_flood,0.0,0.0,,0.0,,0.085527315,0.085558281,0.085610008,665.02029,829.4641931,665.0871484,332.8425971,70.19856545,737.5248431,56.42738696,55.7051247,100278.5168,4.47000000044409e-06,4.469999999999997e-06,2.9409999999999995e-05,0.351715833,0.08559565457142858,19.20417752142857,4.47e-06,-0.00011443099999999817,143.0046999999904,-0.1457240065990188,-0.2988772685776884,-1.1162979651868712,0.6948369827394552,0.265991565929888,0.6655639790951665,0.26090077423204316,-0.5575288879754949,-1.2035063083687942,0.43022714506967313,,0.0,153,3.8216522919000007e-07,0.0,0.0
2023-12-11,-8.04e-05,4.47e-06,100135.5121,0.085495577,19.82925198,0.373747941,56.26010456,12,0,0,Balochistan_District,610,0,0,non_flood,4.47e-06,0.0,0.0,0.0,0.0,0.085495577,0.085527315,0.085558281,741.8774914,665.02029,829.4641931,993.9080961,0.598045655,575.9245522,56.26010456,56.42738696,100135.5121,8.94000000044409e-06,8.939999999999997e-06,3.388e-05,0.34901399899999996,0.0855659072857143,19.34507743,0.0,-6.270399999999676e-05,-0.0,-0.1457240065990188,-0.2988772685776884,-1.1162979651868712,0.6948369827394552,0.4538512953804066,0.26324196701768265,0.6632415932280651,1.0613907678803742,-1.3738303965819763,0.037314724943341,,0.0,153,3.8216522919000007e-07,0.0,0.0
2023-12-12,-8.01e-05,2.57e-05,100137.194,0.085495737,19.37264717,1.525365211,59.02162425,12,0,0,Balochistan_District,610,0,0,non_flood,4.47e-06,4.47e-06,0.0,,0.0,0.085495577,0.085495577,0.085527315,500.576387,741.8774914,665.02029,665.0871484,332.8425971,414.3242613,56.26010456,56.26010456,100135.5121,3.464000000044409e-05,3.464e-05,5.958e-05,0.349039699,0.08554178614285715,19.434692357142858,2.1230000000000002e-05,-3.1578000000004325e-05,-1.6818999999959487,-0.14561618864285505,-0.2988734185991764,-1.187021647640051,0.6971327981046367,-0.13595368532365731,0.45127778547602243,0.2607371269085263,0.2561230655211491,-0.5607725278283504,-0.3555976951829911,,0.0,153,2.1972404409e-06,0.0,0.0
2023-12-13,-7.73e-05,0.000230147,100382.8883,0.085527564,18.49817648,1.976249706,62.74378305,12,0,0,Balochistan_District,610,0,0,non_flood,2.57e-05,4.47e-06,4.47e-06,0.0,0.0,0.085495737,0.085495577,0.085495577,578.7100449,500.576387,741.8774914,829.4641931,993.9080961,252.7239705,59.02162425,56.26010456,100137.194,0.00026031700000044407,0.000264787,0.000289727,0.34926984599999994,0.08553000842857142,19.348262027142855,0.000204447,3.198699999999721e-05,-245.69430000000284,-0.14457789106000946,-0.29810758568603335,-1.3224687258129098,1.032508711701687,0.05502604808715832,-0.13908004481514538,0.4488582201758651,0.6586750502168877,1.0569650795631367,-0.7485101150661847,,0.0,153,1.9683912271908e-05,0.0,0.0
2023-12-14,-8.1e-05,1.12e-05,100454.1145,0.085553904,18.04438224,1.797391809,59.84599407,12,0,0,Balochistan_District,610,0,0,non_flood,0.000230147,2.57e-05,4.47e-06,0.0,,0.085527564,0.085495737,0.085495577,415.5425984,578.7100449,500.576387,665.02029,665.0871484,209.399605,62.74378305,59.02162425,100382.8883,0.00026704700000044406,0.000275987,0.000295587,0.349281046,0.08552199357142858,19.197003948571428,-0.000218947,5.832699999999691e-05,-71.22619999999006,-0.14568982784984397,-0.2974737829734878,-1.3927570780728042,1.1297334006628985,-0.34379919920608965,0.052078702117453926,-0.14176733916624565,0.2559593323085056,0.2522853405704364,-0.8538482998196799,,0.0,153,9.582037248e-07,0.0,0.0
2023-12-15,-7.74e-05,0.0,100483.9715,0.085569151,18.03793409,1.413394173,59.97763343,12,0,0,Balochistan_District,610,0,0,non_flood,1.12e-05,0.000230147,2.57e-05,4.47e-06,0.0,0.085553904,0.085527564,0.085495737,252.3751519,415.5425984,578.7100449,741.8774914,829.4641931,91.12367956,59.84599407,62.74378305,100454.1145,0.00024134700000044408,0.000275987,0.000295587,0.34927433599999996,0.08552354642857143,18.980031712857144,-1.12e-05,7.341399999999387e-05,-29.85700000000361,-0.1457467077890354,-0.2971069040836556,-1.3937558343342868,1.170488593812549,-0.7426244464993377,-0.34712038124111433,0.049478098832804754,0.44417915958545934,0.6545434033574363,-1.1414225352897722,,0.0,153,0.0,0.0,0.0
2023-12-15,-7.74e-05,0.0,100483.9715,0.085569151,18.03793409,1.413394173,59.97763343,12,0,0,Balochistan_District,610,0,0,non_flood,0.0,1.12e-05,0.000230147,4.47e-06,0.0,0.085569151,0.085553904,0.085527564,89.20770541,252.3751519,415.5425984,500.576387,665.02029,139.7990852,59.97763343,59.84599407,100483.9715,1.1200000000444089e-05,0.000275987,0.000275987,0.349267626,0.08552952299999998,18.807082575714283,0.0,4.158699999999571e-05,-0.0,-0.1457467077890354,-0.2971069040836556,-1.3937558343342868,1.170488593812549,-1.1414496937681429,-0.7463194645996826,-0.3499020225102553,-0.14675638535498117,0.25212172690701934,-1.023073915221519,,0.0,153,0.0,0.0,0.0
2023-12-16,-7.29e-05,,100485.91,0.085575911,18.49226646,1.159784306,64.59224401,12,0,0,Balochistan_District,610,1,0,non_flood,0.0,0.0,1.12e-05,2.57e-05,4.47e-06,0.085569151,0.085569151,0.085553904,230.2598102,89.20770541,252.3751519,578.7100449,741.8774914,70.19856545,59.97763343,59.97763343,100483.9715,0.0,0.000271517,0.000275987,0.34925082599999996,0.08554099928571428,18.616084644285714,,2.200700000000444e-05,-1.9385000000038417,,-0.29694424249152146,-1.3233841309260799,1.1731346715136157,-0.7966803063639901,-1.145518547933785,-0.7492821438533154,0.04458942644365896,0.44020412614238114,-1.1922995305017887,,1.0,153,,0.0,0.0
2023-12-17,-9.33e-05,0.0,100655.0441,0.085565079,17.80831399,2.572024618,53.78349855,12,0,0,Balochistan_District,610,0,0,non_flood,,0.0,0.0,0.000230147,4.47e-06,0.085575911,0.085569151,0.085569151,153.7257856,230.2598102,89.20770541,415.5425984,500.576387,0.598045655,64.59224401,59.97763343,100485.91,0.0,0.000267047,0.000275987,0.34925082599999996,0.08555092814285714,18.32737921714286,,-4.071999999993858e-06,-169.13409999999567,-0.1457467077890354,-0.297204886036787,-1.4293217738110688,1.4040049168058863,-0.9837501045509865,-0.8004259933477531,-1.1486622651718987,-0.35500030669814114,-0.1502999492986812,-1.3615251458914708,,0.0,153,0.0,0.0,0.0
2023-12-18,-8.46e-05,0.000166232,100886.9715,0.085543761,17.00279903,2.938543495,56.0996836,12,0,0,Balochistan_District,610,0,0,non_flood,0.0,,0.0,1.12e-05,2.57e-05,0.085565079,0.085575911,0.085569151,77.19176105,153.7257856,230.2598102,252.3751519,578.7100449,332.8425971,53.78349855,64.59224401,100655.0441,0.00016623200000044408,0.000407579,0.000442219,0.347364321,0.0855577887142857,17.988829482857142,0.000166232,-2.5390000000000135e-05,-231.9274000000005,-0.14490248760585056,-0.2977178475487859,-1.5540882742829454,1.720588832929247,-1.1708199026157695,-0.9876711401060074,-0.803413210074844,-0.7545900398399412,0.04090615203181778,-0.5537109392770531,,0.0,153,1.4220110478552e-05,0.0,0.0
2023-12-19,-7.43e-05,0.001042315,100852.9292,0.085559142,16.72564664,1.751395427,57.93754719,12,0,0,Balochistan_District,610,0,0,non_flood,0.000166232,0.0,,0.0,0.000230147,0.085543761,0.085565079,0.085575911,0.657736457,77.19176105,153.7257856,89.20770541,415.5425984,993.9080961,56.0996836,53.78349855,100886.9715,0.001208547000000444,0.001219747,0.001484534,0.18466799999999997,0.08556229985714285,17.735610934285713,0.000876083,-1.6768999999999812e-05,34.04230000000098,-0.14045324226954284,-0.29734774430194955,-1.5970165071710305,1.674120650869488,-1.3578897007856556,-1.1749162867419338,-0.9907432730701042,-1.1541797729572518,-0.3583918220787453,1.0535933769932797,,0.0,153,8.917957709373e-05,0.0,0.0
2023-12-20,-7.91e-05,,100697.9454,0.085538447,16.75421339,1.420159371,51.51518246,12,0,1,Balochistan_District,610,1,1,onset,0.001042315,0.000166232,0.0,0.0,1.12e-05,0.085559142,0.085543761,0.085565079,349.949582,0.657736457,77.19176105,230.2598102,252.3751519,665.0871484,57.93754719,56.0996836,100852.9292,0.001208547000000444,0.001208547,0.001484534,0.09309378699999997,0.0855600917142857,17.55130109857143,,-2.6631999999998657e-05,154.9838000000018,,-0.2978457149601171,-1.592591793038651,1.4625657490352064,-0.504126222442554,-1.362161433483062,-1.178073335942981,-0.8087495163642167,-0.7576897961893083,0.25410326698481406,,1.0,153,,0.0,0.0
2023-12-20,-7.91e-05,6.71e-05,100697.9454,0.085538447,16.75421339,1.420159371,51.51518246,12,0,0,Balochistan_District,610,0,0,non_flood,,0.001042315,0.000166232,,0.0,0.085538447,0.085559142,0.085543761,1075.931283,349.949582,0.657736457,153.7257856,89.20770541,829.4641931,51.51518246,57.93754719,100697.9454,0.0011094150000004442,0.001275647,0.001551634,0.0015866739999999724,0.08555570542857142,17.36791242714286,,-5.31399999999238e-06,-0.0,-0.1454059360104867,-0.2978457149601171,-1.592591793038651,1.4625657490352064,1.2703688600167882,-0.507597685895162,-1.3654033989211072,-0.9961778982025141,-1.1569877702753997,0.6537670428765148,,0.0,153,5.739629793700001e-06,0.0,0.0
2023-12-21,-7.91e-05,0.001240735,100494.9946,0.085473708,17.48212449,1.697099199,47.29452322,12,0,1,Balochistan_District,610,0,1,onset,6.71e-05,,0.001042315,0.0,0.0,0.085538447,0.085538447,0.085559142,699.2414275,1075.931283,349.949582,77.19176105,230.2598102,665.02029,51.51518246,51.51518246,100697.9454,0.0013078350000004443,0.002516382,0.0027923690000000003,0.0028274089999999726,0.08554207071428573,17.288511055714284,0.001173635,-8.543400000000922e-05,202.95079999999143,-0.13944555320397464,-0.2994034884531882,-1.4798453822188766,1.185535268616049,0.3496372557954441,1.2685607071596325,-0.5104521041044372,-1.183606279918364,-0.8118097283632353,0.2539407085166116,,0.0,153,0.00010605022109537999,0.0,0.0
2023-12-22,-7.65e-05,0.002090263,100411.6444,0.085421401,17.70079531,2.426362276,49.66487273,12,0,0,Balochistan_District,610,0,0,non_flood,0.001240735,6.71e-05,,0.000166232,,0.085473708,0.085538447,0.085538447,896.3401477,699.2414275,1075.931283,0.657736457,153.7257856,741.8774914,47.29452322,51.51518246,100494.9946,0.0033980980000004445,0.004606645,0.004878162,0.004907571999999973,0.08551999785714284,17.17544374857143,0.0008495280000000002,-0.00011704600000000953,83.35020000000077,-0.1351311691877766,-0.3006621186158732,-1.445975380640364,1.0717611620393122,0.8313996876476071,0.34696606158753607,1.266511782121613,-1.3710346617395184,-0.9991012600310304,0.4408101060778936,,0.0,153,0.00017855319391846302,0.0,0.0
2023-12-23,-8.08e-05,,100683.3759,0.085442507,17.61077553,3.732735336,52.39823935,12,0,0,Balochistan_District,610,1,0,non_flood,0.002090263,0.001240735,6.71e-05,0.001042315,0.0,0.085421401,0.085473708,0.085538447,716.7490128,896.3401477,699.2414275,349.949582,77.19176105,500.576387,49.66487273,47.29452322,100411.6444,0.0033309980000004445,0.004606645,0.004873692,0.004907571999999973,0.08550248757142856,17.147223968571428,,-9.594000000000269e-05,-271.7314999999944,,-0.30015425832540277,-1.4599185765852885,1.4426781921274905,0.39243051625613357,0.8291800700968065,0.344499190606983,-0.5156346518537583,-1.1863927915764672,-0.1458856256001534,,1.0,153,,0.0,0.0
2023-12-23,-8.08e-05,0.00015982,100683.3759,0.085442507,17.61077553,3.732735336,52.39823935,12,0,0,Balochistan_District,610,0,0,non_flood,,0.002090263,0.001240735,,0.000166232,0.085442507,0.085421401,0.085473708,736.6306753,716.7490128,896.3401477,1075.931283,0.657736457,578.7100449,52.39823935,49.66487273,100683.3759,0.0022500830000004445,0.0046002330000000004,0.005007812,0.005067391999999973,0.0854880227142857,17.234077754285714,,-3.1200999999994594e-05,-0.0,-0.14493505137103765,-0.30015425832540277,-1.4599185765852885,1.4426781921274905,0.44102666170824384,0.38979943401260453,0.8269318846188848,1.2622618611521008,-1.3736843232271319,0.044087328333507404,,0.0,153,1.365542146874e-05,0.0,0.0
2023-12-24,-7.82e-05,0.0,100867.327,0.085454577,17.99130321,3.460079232,52.1413118,12,0,0,Balochistan_District,610,0,0,non_flood,0.00015982,,0.002090263,6.71e-05,0.001042315,0.085442507,0.085442507,0.085421401,537.1578779,736.6306753,716.7490128,699.2414275,349.949582,415.5425984,52.39823935,52.39823935,100683.3759,0.0001598200000004441,0.0035579180000000006,0.004777665,0.005067391999999973,0.08547308485714286,17.414885835714284,-0.00015982,3.317600000000975e-05,-183.95110000000568,-0.1457467077890354,-0.29986382557140023,-1.4009785080280488,1.6937738350450653,-0.046538655135339654,0.4384411307228882,0.38735198809522436,0.3397653579266967,-0.5189088806350359,-0.3526354494108785,,0.0,153,0.0,0.0,0.0
2023-12-25,-7.42e-05,0.0,100674.8938,0.085428809,18.20122996,1.821947522,51.44987283,12,0,0,Balochistan_District,610,0,0,non_flood,0.0,0.00015982,,0.001240735,,0.085454577,0.085442507,0.085442507,569.7727458,537.1578779,736.6306753,896.3401477,1075.931283,252.3751519,52.1413118,52.39823935,100867.327,0.0001598200000004441,0.0035579180000000006,0.004766465000000001,0.005067391999999973,0.08545742228571429,17.62160248857143,0.0,-1.3698000000006427e-05,192.4331999999995,-0.1457467077890354,-0.3004838646107655,-1.3684628785815962,1.4311000153577427,0.033180878599314526,-0.0495812020715972,0.436015743961207,0.8224512532857832,1.2576895075161234,-0.7493582271552645,,0.0,153,0.0,0.0,0.0
2023-12-26,-7.84e-05,0.000362263,100552.8274,0.085387528,18.78290243,0.63462241,51.11595318,12,0,0,Balochistan_District,610,0,0,non_flood,0.0,0.0,0.00015982,0.002090263,6.71e-05,0.085428809,0.085454577,0.085442507,402.9148163,569.7727458,537.1578779,716.7490128,699.2414275,89.20770541,51.44987283,52.1413118,100674.8938,0.0003622630000004441,0.0038530810000000004,0.005128728000000001,0.0054296549999999725,0.08543586242857142,17.91141520857143,0.000362263,-5.497899999999667e-05,122.06640000001062,-0.14390693123445453,-0.3014771831292388,-1.2783674215056249,1.2644777924591812,-0.37466490450961504,0.030213056212274433,-0.05222790842843577,0.382640646399047,0.33586656185183167,-1.1460810048753365,,0.0,153,3.0932742055864e-05,0.0,0.0
2023-12-27,-7.55e-05,0.000230734,100765.584,0.085382966,18.4138975,3.039419993,57.3948101,12,0,0,Balochistan_District,610,0,0,non_flood,0.000362263,0.0,0.0,,0.001240735,0.085387528,0.085428809,0.085454577,236.0568869,402.9148163,569.7727458,736.6306753,896.3401477,230.2598102,51.11595318,51.44987283,100552.8274,0.000592997000000444,0.0028430800000000004,0.005359462000000001,0.005655048999999973,0.0854228992857143,18.04452563857143,-0.000131529,-7.16109999999992e-05,-212.7566000000079,-0.14457490994176792,-0.3015869556415635,-1.3355227271910335,1.5548933173566004,-0.7825106873741174,-0.37801501829833967,0.027602536791468377,0.43132994308906025,0.8182000258105553,-0.8031291231163669,,0.0,153,1.9700753277044e-05,0.0,0.0
2023-12-27,-7.55e-05,0.000230734,100765.584,0.085382966,18.4138975,3.039419993,57.3948101,12,0,0,Balochistan_District,610,0,0,non_flood,0.000230734,0.000362263,0.0,0.00015982,0.002090263,0.085382966,0.085387528,0.085428809,216.615511,236.0568869,402.9148163,537.1578779,716.7490128,153.7257856,57.3948101,51.11595318,100765.584,0.000823731000000444,0.0009835510000000005,0.005590196,0.005885782999999973,0.08541740857142856,18.14639738,0.0,-4.5842999999989864e-05,-0.0,-0.14457490994176792,-0.3015869556415635,-1.3355227271910335,1.5548933173566004,-0.8300306536257098,-0.7862430925642975,-0.38081067037827054,-0.05716996048768884,0.3787105450838537,-0.9892127536600928,,0.0,153,1.9700753277044e-05,0.0,0.0
2023-12-28,-7.1e-05,0.0,100556.5468,0.085412921,18.12755514,2.064826543,58.73717794,12,0,0,Balochistan_District,610,0,0,non_flood,0.000230734,0.000230734,0.000362263,0.0,,0.085382966,0.085382966,0.085387528,69.19895738,216.615511,236.0568869,569.7727458,736.6306753,77.19176105,57.3948101,57.3948101,100765.584,0.00046146800000044407,0.0009835510000000005,0.005590196,0.005866182999999973,0.08541318200000002,18.22022303857143,-0.000230734,2.5392999999998556e-05,209.03720000000612,-0.1457467077890354,-0.30086616747701145,-1.3798743978217796,1.2695548218124606,-1.1903564705319323,-0.8338076013249918,-0.7892238773032423,0.02270238317012576,0.4273642914559892,-1.1752963840822497,,0.0,153,0.0,0.0,0.0
